,High Date,High Price,Min Price,Min Date,Drawdown %
374,3545,77.56999969482422,77.45999908447266,3548,0.14180818716556237
375,3551,77.62000274658203,77.62000274658203,3551,0.0
376,3552,77.68000030517578,77.68000030517578,3552,0.0
377,3553,77.68000030517578,77.68000030517578,3553,0.0
378,3554,77.87000274658203,77.62000274658203,3555,0.321047889022931
379,3557,77.97000122070312,77.97000122070312,3557,0.0
380,3558,78.22000122070312,78.05999755859375,3560,0.20455594427557428
381,3561,78.30999755859375,78.30999755859375,3561,0.0
382,3562,78.33000183105469,78.33000183105469,3562,0.0
383,3563,78.58999633789062,78.58999633789062,3563,0.0
384,3564,78.94999694824219,78.94999694824219,3564,0.0
385,3565,79.08000183105469,79.08000183105469,3565,0.0
386,3566,79.13999938964844,79.13999938964844,3566,0.0
387,3567,79.13999938964844,79.13999938964844,3567,0.0
388,3568,79.31999969482422,79.31999969482422,3568,0.0
389,3569,79.37999725341797,78.79000091552734,3573,0.7432556793962609
390,3579,79.69999694824219,79.69999694824219,3579,0.0
391,3580,79.94000244140625,79.94000244140625,3580,0.0
392,3581,80.0199966430664,79.69999694824219,3584,0.39989966039563213
393,3588,80.08999633789062,80.08999633789062,3588,0.0
394,3589,80.19999694824219,80.19999694824219,3589,0.0
395,3590,80.55000305175781,79.3499984741211,3596,1.4897635408724315
396,3602,80.87999725341797,80.87999725341797,3602,0.0
397,3603,81.05999755859375,81.05999755859375,3603,0.0
398,3604,81.1500015258789,80.9000015258789,3606,0.30807146678891245
399,3607,81.16000366210938,78.63999938964844,3625,3.1049829457282727
400,3638,81.20999908447266,81.20999908447266,3638,0.0
401,3639,81.45999908447266,81.45999908447266,3639,0.0
402,3640,81.63999938964844,81.63999938964844,3640,0.0
403,3641,81.69000244140625,81.69000244140625,3641,0.0
404,3642,82.2699966430664,82.2699966430664,3642,0.0
405,3643,82.5999984741211,82.5999984741211,3643,0.0
406,3644,82.9800033569336,82.9800033569336,3644,0.0
407,3645,83.12000274658203,83.12000274658203,3645,0.0
408,3646,83.12000274658203,83.12000274658203,3646,0.0
409,3647,83.22000122070312,83.22000122070312,3647,0.0
410,3648,83.36000061035156,83.05999755859375,3650,0.3598884951550233
411,3652,83.63999938964844,83.63999938964844,3652,0.0
412,3653,84.01000213623047,81.31999969482422,3681,3.2020025866017083
413,3702,84.20999908447266,84.20999908447266,3702,0.0
414,3703,84.27999877929688,84.08000183105469,3706,0.23730060647712795
415,3707,84.36000061035156,84.36000061035156,3707,0.0
416,3708,84.73999786376953,84.73999786376953,3708,0.0
417,3709,84.79000091552734,84.79000091552734,3709,0.0
418,3710,84.80000305175781,84.80000305175781,3710,0.0
419,3711,85.04000091552734,85.04000091552734,3711,0.0
420,3712,85.22000122070312,85.22000122070312,3712,0.0
421,3713,85.23999786376953,84.25,3716,1.1614240832710305
422,3737,85.6500015258789,85.6500015258789,3737,0.0
423,3738,86.02999877929688,86.02999877929688,3738,0.0
424,3739,86.22000122070312,86.18000030517578,3740,0.0463940094653336
425,3741,86.27999877929688,83.22000122070312,3757,3.546589710114837
426,3779,86.48999786376953,86.48999786376953,3779,0.0
427,3780,86.62999725341797,86.5199966430664,3782,0.12697750645169556
428,3783,86.73999786376953,86.73999786376953,3783,0.0
429,3784,86.86000061035156,86.86000061035156,3784,0.0
430,3785,86.94000244140625,86.94000244140625,3785,0.0
431,3786,87.2300033569336,87.2300033569336,3786,0.0
432,3787,87.4800033569336,87.4800033569336,3787,0.0
433,3788,87.55999755859375,87.55999755859375,3788,0.0
434,3789,87.58000183105469,87.55000305175781,3790,0.034253001449741735
435,3791,87.62999725341797,85.54000091552734,3797,2.3850238541564095
436,3838,87.94000244140625,87.94000244140625,3838,0.0
437,3839,88.04000091552734,88.04000091552734,3839,0.0
